participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.completionlink,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
11,some5myx,473683.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:46:52.590966,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,11,,0.0,473683,1,1754941612.7,1,232.0,499.0,0,0.0,2.0,2.0,-2.0,20.77,-1.0,1.0,4.09,214679853.0,1.0,22.0,-1.0,32.21,2.0,1.0,45.48,-2.0,1.0,12.22,1,1,11,,0.0,473683,1,1754941728.09,1,213.0,511.0,0,0.0,3.0,23.0,-2.0,5.64,-1.0,1.0,16.18,534897162.0,1.0,35.0,0.0,7.85,2.0,1.0,61.94,-2.0,0.0,27.91,1,2,11,,0.0,473683,1,1754941848.21,1,121.0,544.0,0,0.0,1.0,231.0,-2.0,7.03,-1.0,1.0,3.65,5602734981.0,0.0,15.0,0.0,5.2,2.0,1.0,41.31,-2.0,1.0,9.14,1,3,11,,0.0,473683,1,1754941915.78,1,114.0,546.0,0,0.0,4.0,2314.0,-2.0,7.35,-1.0,1.0,19.53,1257063948.0,2.0,45.0,0.0,18.4,2.0,1.0,10.46,-1.0,1.0,15.67,1,4,11,,0.0,Democrat,Strong,,1,1,11,,0.0,25-34,Female,,,1,1
12,gbxhm0ua,184499.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:51:38.017384,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,12,,0.0,184499,1,1754941898.49,1,222.0,245.0,0,0.0,2.0,2.0,1.0,65.25,1.0,1.0,21.16,4573816290.0,1.0,25.0,0.0,79.02,3.0,1.0,190.42,-1.0,0.0,12.86,1,1,12,,0.0,184499,1,1754942267.52,1,134.0,113.0,0,0.0,4.0,24.0,2.0,22.05,1.0,1.0,9.12,4128957306.0,5.0,45.0,0.0,33.46,3.0,1.0,423.42,-1.0,0.0,3.17,1,2,12,,0.0,184499,1,1754942759.07,1,213.0,467.0,0,0.0,3.0,243.0,2.0,12.75,1.0,1.0,7.4,6490871253.0,0.0,36.0,1.0,46.61,0.0,1.0,68.82,1.0,1.0,9.08,1,3,12,,0.0,184499,1,1754942904.07,1,111.0,515.0,0,0.0,1.0,2431.0,2.0,21.05,1.0,1.0,2.75,4653817092.0,1.0,16.0,1.0,22.81,3.0,1.0,40.45,0.0,1.0,28.33,1,4,12,,0.0,Republican,Strong,,1,1,12,,0.0,45-54,Female,,,1,1
13,sw9min5u,906955.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:51:53.656488,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,13,,0.0,906955,1,1754941913.81,1,121.0,292.0,0,0.0,1.0,1.0,-1.0,23.67,-1.0,1.0,95.56,5602734981.0,3.0,12.0,-1.0,165.92,0.0,0.0,25.21,-2.0,0.0,12.86,1,1,13,,0.0,906955,1,1754942237.63,1,133.0,541.0,0,0.0,3.0,13.0,0.0,6.18,0.0,1.0,4.07,4395087621.0,3.0,35.0,0.0,35.6,0.0,0.0,14.93,0.0,0.0,8.6,1,2,13,,0.0,906955,1,1754942307.83,1,114.0,528.0,0,0.0,4.0,134.0,-2.0,10.97,-1.0,1.0,8.41,1527063948.0,9.0,48.0,2.0,45.61,3.0,0.0,9.81,-1.0,0.0,14.91,1,3,13,,0.0,906955,1,1754942398.34,1,122.0,455.0,0,0.0,2.0,1342.0,1.0,32.0,1.0,1.0,14.78,5429187063.0,2.0,22.0,-1.0,18.72,2.0,0.0,81.2,0.0,1.0,29.33,1,4,13,,0.0,Independent,,Center,1,1,13,,0.0,45-54,Male,,,1,1
14,988fdifb,985783.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:52:25.779733,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,14,,0.0,985783,1,1754941946.01,1,224.0,341.0,0,0.0,4.0,4.0,-2.0,50.94,-1.0,1.0,22.53,2065741398.0,0.0,42.0,-1.0,49.96,3.0,1.0,138.45,-1.0,0.0,20.88,1,1,14,,0.0,985783,1,1754942229.81,1,113.0,468.0,0,0.0,3.0,43.0,1.0,56.85,1.0,1.0,10.63,2785690431.0,0.0,32.0,-1.0,17.57,3.0,1.0,49.93,0.0,1.0,24.09,1,2,14,,0.0,985783,1,1754942391.44,1,121.0,549.0,0,0.0,1.0,431.0,2.0,15.32,1.0,1.0,8.23,5620738491.0,0.0,15.0,0.0,4.15,3.0,1.0,24.28,2.0,1.0,32.61,1,3,14,,0.0,985783,1,1754942477.7,1,112.0,552.0,0,0.0,2.0,4312.0,-2.0,14.21,-1.0,1.0,6.02,4276358019.0,1.0,22.0,-1.0,4.78,3.0,1.0,24.01,2.0,1.0,25.87,1,4,14,,0.0,Republican,Moderate,,1,1,14,,0.0,65+,Male,,,1,1
15,ppg5eyfb,183265.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:54:27.004341,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,15,,0.0,183265,1,1754942067.06,1,133.0,491.0,0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,2.07,4350987621.0,4.0,39.0,2.0,99.07,0.0,0.0,4.26,2.0,0.0,28.23,1,1,15,,0.0,183265,1,1754942205.12,1,214.0,583.0,0,0.0,4.0,34.0,-2.0,5.04,-1.0,1.0,2.92,5189043267.0,0.0,45.0,0.0,6.33,2.0,0.0,4.42,-2.0,0.0,1.88,1,2,15,,0.0,183265,1,1754942226.13,1,121.0,583.0,0,0.0,1.0,341.0,2.0,10.12,1.0,1.0,1.6,5620734981.0,4.0,17.0,1.0,4.64,3.0,0.0,2.9,-2.0,0.0,5.37,1,3,15,,0.0,183265,1,1754942251.58,1,132.0,557.0,0,0.0,2.0,3412.0,-2.0,37.91,-1.0,1.0,1.54,5471893260.0,7.0,22.0,-1.0,2.83,0.0,0.0,3.0,2.0,0.0,3.25,1,4,15,,0.0,Republican,Strong,,1,1,15,,0.0,25-34,Male,,,1,1
16,a2jbyhqx,680916.0,0,25,30,ideology,Leaning,2025-08-11 19:55:34.213052,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,16,,0.0,680916,1,1754942134.4,1,221.0,,1,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,1,1,16,,0.0,680916,1,1754942741.19,1,214.0,,1,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,1,2,16,,0.0,680916,1,1754943349.19,1,133.0,,1,0.0,3.0,143.0,0.0,,,,,,,,,,,,,,,,1,3,16,,0.0,680916,1,1754943956.72,1,112.0,,1,0.0,2.0,1432.0,0.0,,,,,,,,,,,,,,,,1,4,16,,0.0,,,,1,1,16,,0.0,,,,,1,1
17,0a9ctsso,687970.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:56:15.631345,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,17,,0.0,687970,1,1754942175.83,1,122.0,454.0,0,0.0,2.0,2.0,2.0,39.31,1.0,1.0,25.12,5249187063.0,2.0,24.0,0.0,25.98,0.0,1.0,57.79,2.0,1.0,11.32,1,1,17,,0.0,687970,1,1754942336.37,1,213.0,486.0,0,0.0,3.0,23.0,2.0,10.07,1.0,1.0,4.74,6490871253.0,0.0,36.0,1.0,5.51,2.0,1.0,95.35,2.0,0.0,5.52,1,2,17,,0.0,687970,1,1754942458.57,1,121.0,485.0,0,0.0,1.0,231.0,2.0,6.5,1.0,1.0,3.94,5620738491.0,3.0,10.0,-2.0,19.01,3.0,1.0,87.25,-2.0,0.0,4.07,1,3,17,,0.0,687970,1,1754942580.89,1,114.0,478.0,0,0.0,4.0,2314.0,2.0,6.08,1.0,1.0,2.54,1527068394.0,4.0,40.0,-2.0,20.45,3.0,1.0,94.95,-2.0,0.0,3.38,1,4,17,,0.0,Republican,Strong,,1,1,17,,0.0,55-64,Male,,"Very Interesting. Much better than the ""Which detergent is best?"" study. Thank you for the invite.",1,1
18,jtcooafe,358717.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:57:29.801469,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,18,,0.0,358717,1,1754942249.87,1,121.0,478.0,0,0.0,1.0,1.0,2.0,18.82,1.0,1.0,14.36,5620734981.0,8.0,18.0,2.0,50.64,3.0,0.0,40.88,2.0,0.0,39.63,1,1,18,,0.0,358717,1,1754942414.61,1,224.0,497.0,0,0.0,4.0,14.0,-1.0,48.21,-1.0,1.0,11.68,2065741398.0,6.0,41.0,-2.0,23.14,3.0,0.0,21.16,-2.0,0.0,13.87,1,2,18,,0.0,358717,1,1754942533.09,1,232.0,557.0,0,0.0,2.0,142.0,1.0,18.94,1.0,1.0,9.13,7491602853.0,5.0,20.0,-2.0,3.79,3.0,0.0,13.76,-2.0,0.0,16.83,1,3,18,,0.0,358717,1,1754942619.2,1,223.0,533.0,0,0.0,3.0,1423.0,1.0,21.17,1.0,1.0,14.74,3940281657.0,2.0,34.0,0.0,21.31,3.0,0.0,11.39,1.0,0.0,14.11,1,4,18,,0.0,Republican,Strong,,1,1,18,,0.0,25-34,Male,,Thank you for letting me participate in this study.,1,1
19,ap77l58r,753514.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:58:26.572810,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,19,,0.0,753514,1,1754942306.64,1,112.0,485.0,0,0.0,2.0,2.0,-2.0,14.55,-1.0,1.0,10.76,4273568019.0,5.0,26.0,1.0,16.98,0.0,1.0,75.04,-1.0,0.0,9.69,1,1,19,,0.0,753514,1,1754942434.11,1,233.0,524.0,0,0.0,3.0,23.0,2.0,8.79,1.0,1.0,11.13,3950416827.0,0.0,33.0,-1.0,4.77,3.0,1.0,53.53,-2.0,0.0,4.93,1,2,19,,0.0,753514,1,1754942517.68,1,211.0,530.0,0,0.0,1.0,231.0,2.0,9.34,1.0,1.0,7.19,9387462105.0,1.0,13.0,-1.0,11.15,0.0,1.0,43.58,-2.0,1.0,20.56,1,3,19,,0.0,753514,1,1754942610.15,1,224.0,491.0,0,0.0,4.0,2314.0,-2.0,7.36,-1.0,1.0,7.08,2061574398.0,0.0,42.0,-1.0,4.34,3.0,1.0,91.32,-2.0,0.0,7.06,1,4,19,,0.0,Independent,,Democrat Party,1,1,19,,0.0,25-34,Male,,,1,1
20,9qkmlczw,348538.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 19:59:55.301409,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,20,,0.0,348538,1,1754942395.36,1,222.0,431.0,0,0.0,2.0,2.0,1.0,23.69,1.0,1.0,16.13,4573816290.0,8.0,29.0,2.0,32.26,3.0,1.0,98.2,1.0,0.0,10.6,1,1,20,,0.0,348538,1,1754942576.65,1,123.0,439.0,0,0.0,3.0,23.0,2.0,58.79,1.0,1.0,31.08,4301679528.0,9.0,38.0,2.0,18.56,3.0,1.0,54.89,2.0,0.0,8.84,1,2,20,,0.0,348538,1,1754942749.16,1,114.0,342.0,0,0.0,4.0,234.0,2.0,9.87,1.0,1.0,15.08,1520768394.0,0.0,41.0,-2.0,8.29,3.0,1.0,226.6,-2.0,0.0,7.49,1,3,20,,0.0,348538,1,1754943016.87,1,121.0,431.0,0,0.0,1.0,2341.0,2.0,10.68,1.0,1.0,45.89,5062738491.0,7.0,14.0,0.0,8.19,3.0,1.0,106.11,-1.0,0.0,5.97,1,4,20,,0.0,Republican,Moderate,,1,1,20,,0.0,55-64,Male,,,1,1
21,40j9n1us,384338.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:01:29.666915,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,21,,0.0,384338,1,1754942489.72,1,124.0,408.0,0,0.0,4.0,4.0,1.0,19.78,1.0,1.0,19.8,2165387940.0,4.0,43.0,-1.0,33.64,2.0,1.0,121.43,0.0,1.0,52.18,1,1,21,,0.0,384338,1,1754942736.95,1,133.0,547.0,0,0.0,3.0,43.0,1.0,10.0,1.0,1.0,4.02,4359087621.0,7.0,36.0,1.0,20.82,0.0,1.0,19.13,1.0,1.0,25.26,1,2,21,,0.0,384338,1,1754942816.42,1,231.0,520.0,0,0.0,1.0,431.0,2.0,17.24,1.0,1.0,2.44,7961024583.0,8.0,18.0,2.0,21.27,0.0,1.0,40.85,2.0,1.0,26.59,1,3,21,,0.0,384338,1,1754942925.21,1,232.0,548.0,0,0.0,2.0,4312.0,-1.0,12.91,-1.0,1.0,2.11,2014679853.0,0.0,22.0,-1.0,6.95,0.0,1.0,32.37,-1.0,1.0,27.96,1,4,21,,0.0,Republican,Moderate,,1,1,21,,0.0,55-64,Male,,There was no technical difficulties.Thank you.,1,1
22,q88kwlzw,412845.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:02:12.200222,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,22,,0.0,412845,1,1754942532.59,1,233.0,484.0,0,0.0,3.0,3.0,1.0,47.06,1.0,1.0,10.03,3950416827.0,7.0,38.0,2.0,43.53,2.0,0.0,16.24,1.0,1.0,35.97,1,1,22,,0.0,412845,1,1754942687.37,1,111.0,514.0,0,0.0,1.0,31.0,1.0,28.68,1.0,1.0,6.85,4653810792.0,7.0,17.0,1.0,39.91,1.0,1.0,13.29,2.0,0.0,6.73,1,2,22,,0.0,412845,1,1754942784.6,1,112.0,568.0,0,0.0,2.0,312.0,1.0,22.65,1.0,1.0,2.08,4276358019.0,9.0,29.0,2.0,3.57,2.0,1.0,5.04,1.0,1.0,6.75,1,3,22,,0.0,412845,1,1754942827.27,1,124.0,564.0,0,0.0,4.0,3124.0,-1.0,17.68,-1.0,1.0,3.21,2163587940.0,0.0,42.0,-1.0,11.68,0.0,1.0,5.8,-1.0,0.0,4.35,1,4,22,,0.0,Republican,Moderate,,1,1,22,,0.0,45-54,Male,,,1,1
23,zvcq1ewe,807099.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:04:32.917286,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,23,,0.0,807099,1,1754942672.98,1,121.0,343.0,0,0.0,1.0,1.0,-2.0,40.69,-1.0,1.0,16.11,5062738491.0,0.0,15.0,0.0,75.99,0.0,1.0,126.24,-1.0,1.0,49.82,1,1,23,,0.0,807099,1,1754942982.21,1,213.0,494.0,0,0.0,3.0,13.0,-2.0,13.8,-1.0,1.0,5.44,534897162.0,9.0,32.0,-1.0,17.57,2.0,1.0,71.77,0.0,1.0,30.11,1,2,23,,0.0,807099,1,1754943121.26,1,122.0,520.0,0,0.0,2.0,132.0,-2.0,9.87,-1.0,1.0,2.44,5249187063.0,4.0,21.0,-2.0,22.61,2.0,1.0,47.55,-2.0,0.0,10.33,1,3,23,,0.0,807099,1,1754943214.4,1,134.0,534.0,0,0.0,4.0,1324.0,-2.0,5.11,-1.0,1.0,5.74,4512897306.0,8.0,40.0,-2.0,22.24,0.0,1.0,34.41,-2.0,0.0,6.01,1,4,23,,0.0,Democrat,Strong,,1,1,23,,0.0,65+,Female,,,1,1
24,7o52zl1z,430011.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:04:35.741146,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,24,,0.0,430011,1,1754942675.97,1,212.0,582.0,0,0.0,2.0,2.0,1.0,9.23,1.0,1.0,5.05,9875416032.0,0.0,29.0,2.0,1.89,0.0,0.0,3.47,1.0,1.0,5.48,1,1,24,,0.0,430011,1,1754942702.3,1,113.0,589.0,0,0.0,3.0,23.0,1.0,3.44,1.0,1.0,2.44,2785690431.0,4.0,36.0,1.0,2.45,3.0,1.0,4.7,1.0,1.0,27.9,1,2,24,,0.0,430011,1,1754942744.43,1,221.0,589.0,0,0.0,1.0,231.0,0.0,2.82,0.0,1.0,3.21,7584026319.0,8.0,11.0,-2.0,2.13,0.0,1.0,4.91,0.0,0.0,3.79,1,3,24,,0.0,430011,1,1754942762.47,1,134.0,582.0,0,0.0,4.0,2314.0,1.0,7.42,1.0,1.0,3.54,4152897306.0,2.0,45.0,0.0,2.17,0.0,1.0,6.27,1.0,0.0,3.0,1,4,24,,0.0,Republican,Moderate,,1,1,24,,0.0,35-44,Male,,,1,1
25,vplhr4cg,597352.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:05:23.322841,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,25,,0.0,597352,1,1754942723.58,1,222.0,481.0,0,0.0,2.0,2.0,1.0,49.41,1.0,1.0,27.86,4579381620.0,1.0,25.0,0.0,21.73,0.0,0.0,22.93,-1.0,0.0,49.39,1,1,25,,0.0,597352,1,1754942896.51,1,113.0,561.0,0,0.0,3.0,23.0,1.0,22.83,1.0,1.0,4.49,2768590431.0,0.0,32.0,-1.0,4.5,0.0,0.0,9.2,1.0,1.0,58.43,1,2,25,,0.0,597352,1,1754942997.66,1,221.0,550.0,0,0.0,1.0,231.0,2.0,15.58,1.0,1.0,3.88,6197325840.0,1.0,11.0,-2.0,25.47,0.0,0.0,7.62,-1.0,0.0,4.54,1,3,25,,0.0,597352,1,1754943056.06,1,124.0,553.0,0,0.0,4.0,2314.0,-1.0,21.61,-1.0,1.0,4.79,2163587940.0,0.0,42.0,-1.0,5.52,1.0,1.0,17.03,-1.0,0.0,5.09,1,4,25,,0.0,Republican,Moderate,,1,1,25,,0.0,18-24,Female,,,1,1
26,c5erpp2j,541885.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:06:36.451253,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,26,,0.0,541885,1,1754942796.57,1,131.0,544.0,0,0.0,1.0,1.0,2.0,5.39,1.0,1.0,12.63,1538204769.0,6.0,14.0,0.0,16.26,3.0,0.0,23.8,-2.0,0.0,6.86,1,1,26,,0.0,541885,1,1754942862.6,1,223.0,499.0,0,0.0,3.0,13.0,2.0,11.61,1.0,1.0,3.26,3940281657.0,0.0,33.0,-1.0,5.18,1.0,1.0,82.1,2.0,0.0,4.36,1,2,26,,0.0,541885,1,1754942969.75,1,222.0,553.0,0,0.0,2.0,132.0,2.0,13.04,1.0,1.0,3.78,4579381620.0,2.0,27.0,1.0,11.1,2.0,0.0,20.66,2.0,0.0,8.99,1,3,26,,0.0,541885,1,1754943028.06,1,234.0,577.0,0,0.0,4.0,1324.0,0.0,10.43,0.0,1.0,3.87,5037182946.0,0.0,45.0,0.0,4.61,3.0,0.0,6.78,2.0,0.0,3.65,1,4,26,,0.0,Republican,Strong,,1,1,26,,0.0,55-64,Female,,,1,1
27,f6i05sab,700785.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:06:53.649211,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,27,,0.0,700785,1,1754942814.51,1,133.0,485.0,0,0.0,3.0,3.0,-2.0,13.59,-1.0,1.0,22.24,4359068721.0,4.0,30.0,-2.0,61.52,3.0,1.0,19.53,-1.0,1.0,16.23,1,1,27,,0.0,700785,1,1754942948.77,1,131.0,539.0,0,0.0,1.0,31.0,-2.0,5.69,-1.0,1.0,4.53,1543820769.0,6.0,10.0,-2.0,28.64,0.0,1.0,24.41,-2.0,0.0,9.07,1,2,27,,0.0,700785,1,1754943021.49,1,114.0,465.0,0,0.0,4.0,314.0,-2.0,7.6,-1.0,1.0,9.21,1520768394.0,0.0,41.0,-2.0,28.0,3.0,1.0,91.5,-1.0,0.0,4.93,1,3,27,,0.0,700785,1,1754943163.16,1,112.0,579.0,0,0.0,2.0,3142.0,-2.0,6.08,-1.0,1.0,1.93,4276359801.0,8.0,20.0,-2.0,10.16,2.0,0.0,4.94,-1.0,1.0,21.37,1,4,27,,0.0,Democrat,Strong,,1,1,27,,0.0,35-44,Other,nonbinary,,1,1
28,ee3c3rnb,736891.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-11 20:07:10.605003,1,,,0.0,5eabj7ab,,,,,0,My_survey_static,0.0,1.0,https://app.prolific.com/submissions/complete?cc=C16LKMGJ,1,1754941444.5738468,28,,0.0,736891,1,1754942830.72,1,212.0,395.0,0,0.0,2.0,2.0,1.0,24.24,1.0,1.0,44.58,9875416032.0,1.0,28.0,2.0,47.5,1.0,1.0,90.23,0.0,0.0,13.47,1,1,28,,0.0,736891,1,1754943051.33,1,131.0,494.0,0,0.0,1.0,21.0,2.0,20.73,1.0,1.0,9.79,1504382769.0,8.0,16.0,1.0,47.0,3.0,0.0,30.16,-1.0,1.0,17.86,1,2,28,,0.0,736891,1,1754943178.12,1,114.0,417.0,0,0.0,4.0,214.0,0.0,11.49,0.0,1.0,10.2,1520768394.0,4.0,47.0,1.0,43.76,3.0,1.0,119.79,2.0,0.0,2.8,1,3,28,,0.0,736891,1,1754943366.57,1,233.0,495.0,0,0.0,3.0,2143.0,2.0,14.7,1.0,1.0,6.63,3895041627.0,2.0,39.0,2.0,37.67,0.0,1.0,48.44,1.0,0.0,4.84,1,4,28,,0.0,Independent,,Republican Party,1,1,28,,0.0,35-44,Female,,,1,1
